artifact_id,component,owner,upstream_repository,upstream_commit,upstream_path,integrated_path,sha256,size_bytes,artifact_type,claim_supported,report_section,verification_status,notes
ART-00045,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/plot_afe_time_domain.m,components/matlab_prevalidation/matlab_afe_validation/plot_afe_time_domain.m,87c6620867f5a7600fee1c0fab0c3faa940b7c0bec2d8de781671b3093a16297,1860,MATLAB source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00046,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/print_afe_spec_summary.m,components/matlab_prevalidation/matlab_afe_validation/print_afe_spec_summary.m,0f629859e411264b9fa93305b13a184bb95a39eaaf160db9de01367b52d58213,851,MATLAB source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00047,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/AFF/adc_offset_binary.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/AFF/adc_offset_binary.mem,0f03e0e2c8f50e9c188a1c859c5c0e914a80877dbd73d5624993e1f8f96e93d8,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00048,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/AFF/adc_signed.txt,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/AFF/adc_signed.txt,cedcd000123a013172f9d5bb0b19fca85cc38d9985dc92ab4d41a0eb8e3f3994,206825,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00049,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/AFF/adc_signed_twos_complement.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/AFF/adc_signed_twos_complement.mem,232a83b062eefbed8fbb81f45e53a61e821f75cf8c5e4704d112b9917306fa46,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00050,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/AFF/input.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/AFF/input.csv,d55bba730a8c2a0dd521a1c880ac56dd587182ab981f454686d43ea56bec4d7f,1586150,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00051,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/AFF/matlab_stage_outputs.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/AFF/matlab_stage_outputs.csv,33c55e2e1f11b0b7d07dc3f97de3c2ba97519eb0fde8cc067076b497c99d3dbb,7450548,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00052,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/ARR/adc_offset_binary.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/ARR/adc_offset_binary.mem,1c218ac363c580317d7acd18a7a869c58ef0c11c7420f12d4b0191083c5bb6ca,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00053,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/ARR/adc_signed.txt,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/ARR/adc_signed.txt,19e3152e9112afbe04de6c73616f57ac07c8e040f9ce1ce6f5c046621218e7bc,219589,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00054,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/ARR/adc_signed_twos_complement.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/ARR/adc_signed_twos_complement.mem,3b6b78c5a7a78daf4efdc42dafd49fccf7a82642377f1fd0e45d2c1e249aad7b,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00055,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/ARR/input.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/ARR/input.csv,027cd0b0540baf34eaf2c8cd6056dc5ce8d4a8857841df6921556714b04c4646,1598628,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00056,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/ARR/matlab_stage_outputs.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/ARR/matlab_stage_outputs.csv,e100cbc5eb494474fda71e8db0714953ceefd93d48bbb606701667f2b0512b62,7514904,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00057,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/CHF/adc_offset_binary.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/CHF/adc_offset_binary.mem,ae7ec806059809121fd5524bb634fa8d2ceaaeaa158f38ce833f771fe085a42c,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00058,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/CHF/adc_signed.txt,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/CHF/adc_signed.txt,7bb51735287c7162df27d5327a4d9199c45bbc07e58ced45dd6addd3eca2d2b6,221866,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00059,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/CHF/adc_signed_twos_complement.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/CHF/adc_signed_twos_complement.mem,74fa0f79ed8ef44a20e32f555bc904a309e94f127485b26673dec8cec45632b8,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00060,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/CHF/input.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/CHF/input.csv,1887226971c87366c7c9116398c89757a4b953562337334c8f1510cf945e5e59,1618855,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00061,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/CHF/matlab_stage_outputs.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/CHF/matlab_stage_outputs.csv,5d54e59bfe1b65d9853f12d2f79c6192709a9e8ea7cad85b50a8c5d0ef87cb36,7507530,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00062,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/NSR/adc_offset_binary.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/NSR/adc_offset_binary.mem,a9da5909aa345e89bd9a0357f33a7e92bdf8263e6d916e617dd4de26114cb1ba,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00063,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/NSR/adc_signed.txt,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/NSR/adc_signed.txt,41c790933d3176faec4df796b76138386ce7d45c3644186ca218c8005ec35441,216136,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00064,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/NSR/adc_signed_twos_complement.mem,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/NSR/adc_signed_twos_complement.mem,e83abe24458b9bfb45c72d58b2c47f3186f2ddb89c4ce8de5e0e15c61ce23051,240000,memory/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00065,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/NSR/input.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/NSR/input.csv,f2ac2abd15b15836898089b998561f36cd60f2d08c649ae76c8e9ffab553bb30,1451439,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00066,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/NSR/matlab_stage_outputs.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/NSR/matlab_stage_outputs.csv,39997fc36a81db72d8083cfb589164eaf332f70e7eb3c3d92de5a72a2276b869,7502567,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00067,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/reference_vector_manifest.csv,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/reference_vector_manifest.csv,f784e9f7f4eccf6b1fb98c21c970dd836d49c8f8228d30f3f78d9a5bf024d0b2,2835,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00068,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/reference_vectors/reference_vector_manifest.md,components/matlab_prevalidation/matlab_afe_validation/reference_vectors/reference_vector_manifest.md,00869627879f333300ffd0f24d570a7f5d718b036cbe389687b77dcf600d79eb,4440,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00069,matlab_prevalidation,서민우,https://github.com/ferocious-kiwi/ECG-SoC-MATLAB-AFE-ADC-Prevalidation,907f7e1f081a9d6a5703a32095d962143315a192,matlab_afe_validation/results_dataset/adc_code_mapping_test.csv,components/matlab_prevalidation/matlab_afe_validation/results_dataset/adc_code_mapping_test.csv,8efa83fa1f9772e27909ef095bf9a023dc05a59a2df29247cb59e115c8a0a1b5,1552,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
